This is a test battery for tadmiss ran at 19-03-2024
Test description: Running brute force parallel (adjacency list)
Computational environment:  Common KVM processor with 4 GB of RAM running in Current operational system information: posix.uname_result(sysname='Linux', nodename='labic-vm-test', release='5.15.0-100-generic', version='#110-Ubuntu SMP Wed Feb 7 13:27:48 UTC 2024', machine='x86_64')
Original binary file name: app_BF-ADJACENCY
Default arguments given: " "
Default number of independent runs: 1 -- Default timelimit in seconds for each run: 21600 -- Default starting seed: 0
Amount of instances in this test battery: 206
Details about each failed run, overriden arguments, or repeated instances should be seen in the respective log file. You may also use the original json archived here for this same purpose.

+---------------------------+----------------------+-----------------------+------------------------------------------+---------------------------------------+---------+--------+-------------+-------------+
|       Instance Name       |        Subdir        | #Successes/#TotalRuns | Avg running time (s) (MIN/MAX) [std_dev] | Avg stretch index (MIN/MAX) [std_dev] | #Vertex | #Edges | Lower Bound | Total trees |
| !+jupiter/graph_1498.txt | jupiter/graph_1498/ |          1/1          |     0.001073 (0.001073/0.001073) [0]     |              2 (2/2) [0]              |    12   |   47   |      2      |      39     |
| !+jupiter/graph_1502.txt | jupiter/graph_1502/ |          1/1          |      97.9204 (97.9204/97.9204) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   34646304  |
| !+jupiter/graph_1503.txt | jupiter/graph_1503/ |          1/1          |      135.145 (135.145/135.145) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   42496368  |
| !+jupiter/graph_1504.txt | jupiter/graph_1504/ |          1/1          |         265.4 (265.4/265.4) [0]          |              3 (3/3) [0]              |    12   |   39   |      2      |   79898497  |
| !+jupiter/graph_1506.txt | jupiter/graph_1506/ |          1/1          |     0.011132 (0.011132/0.011132) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |     4945    |
| !+jupiter/graph_1507.txt | jupiter/graph_1507/ |          1/1          |      31.2091 (31.2091/31.2091) [0]       |              3 (3/3) [0]              |    12   |   33   |      2      |   9215200   |
| !+jupiter/graph_1510.txt | jupiter/graph_1510/ |          1/1          |      270.236 (270.236/270.236) [0]       |              2 (2/2) [0]              |    12   |   41   |      2      |  115783434  |
| !+jupiter/graph_1511.txt | jupiter/graph_1511/ |          1/1          |        49.097 (49.097/49.097) [0]        |              3 (3/3) [0]              |    12   |   34   |      2      |   14708668  |
| !+jupiter/graph_1512.txt | jupiter/graph_1512/ |          1/1          |      1017.02 (1017.02/1017.02) [0]       |              3 (3/3) [0]              |    12   |   44   |      2      |  374196015  |
| !+jupiter/graph_1513.txt | jupiter/graph_1513/ |          1/1          |     0.000741 (0.000741/0.000741) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |      2      |
| !+jupiter/graph_1514.txt | jupiter/graph_1514/ |          1/1          |      1463.88 (1463.88/1463.88) [0]       |              3 (3/3) [0]              |    12   |   45   |      2      |  424637280  |
| !+jupiter/graph_1516.txt | jupiter/graph_1516/ |          1/1          |      1381.13 (1381.13/1381.13) [0]       |              3 (3/3) [0]              |    12   |   45   |      2      |  485076951  |
| !+jupiter/graph_1518.txt | jupiter/graph_1518/ |          1/1          |      294.886 (294.886/294.886) [0]       |              3 (3/3) [0]              |    12   |   40   |      2      |  104102474  |
| !+jupiter/graph_1521.txt | jupiter/graph_1521/ |          1/1          |      43.0386 (43.0386/43.0386) [0]       |              2 (2/2) [0]              |    12   |   42   |      2      |   19639787  |
| !+jupiter/graph_1525.txt | jupiter/graph_1525/ |          1/1          |      720.146 (720.146/720.146) [0]       |              2 (2/2) [0]              |    12   |   45   |      2      |  304588607  |
| !+jupiter/graph_1527.txt | jupiter/graph_1527/ |          1/1          |      894.022 (894.022/894.022) [0]       |              2 (2/2) [0]              |    12   |   44   |      2      |  268108231  |
| !+jupiter/graph_1529.txt | jupiter/graph_1529/ |          1/1          |        106.93 (106.93/106.93) [0]        |              3 (3/3) [0]              |    12   |   36   |      2      |   30539105  |
| !+jupiter/graph_1531.txt | jupiter/graph_1531/ |          1/1          |      61.2448 (61.2448/61.2448) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   24513811  |
| !+jupiter/graph_1532.txt | jupiter/graph_1532/ |          1/1          |     0.000761 (0.000761/0.000761) [0]     |              2 (2/2) [0]              |    12   |   47   |      2      |      8      |
| !+jupiter/graph_1534.txt | jupiter/graph_1534/ |          1/1          |      3183.82 (3183.82/3183.82) [0]       |              3 (3/3) [0]              |    12   |   47   |      2      |  891223400  |
| !+jupiter/graph_1535.txt | jupiter/graph_1535/ |          1/1          |      348.563 (348.563/348.563) [0]       |              3 (3/3) [0]              |    12   |   40   |      2      |  123854172  |
| !+jupiter/graph_1537.txt | jupiter/graph_1537/ |          1/1          |      5.41124 (5.41124/5.41124) [0]       |              3 (3/3) [0]              |    12   |   36   |      3      |   2805745   |
| !+jupiter/graph_1538.txt | jupiter/graph_1538/ |          1/1          |      129.736 (129.736/129.736) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   32394440  |
| !+jupiter/graph_1539.txt | jupiter/graph_1539/ |          1/1          |      512.196 (512.196/512.196) [0]       |              2 (2/2) [0]              |    12   |   46   |      2      |  215396158  |
| !+jupiter/graph_1540.txt | jupiter/graph_1540/ |          1/1          |      270.833 (270.833/270.833) [0]       |              3 (3/3) [0]              |    12   |   39   |      2      |   86804950  |
| !+jupiter/graph_1541.txt | jupiter/graph_1541/ |          1/1          |      117.031 (117.031/117.031) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   47321280  |
| !+jupiter/graph_1543.txt | jupiter/graph_1543/ |          1/1          |      1016.43 (1016.43/1016.43) [0]       |              2 (2/2) [0]              |    12   |   45   |      2      |  393417247  |
| !+jupiter/graph_1544.txt | jupiter/graph_1544/ |          1/1          |      2.15662 (2.15662/2.15662) [0]       |              3 (3/3) [0]              |    12   |   36   |      3      |   1176316   |
| !+jupiter/graph_1547.txt | jupiter/graph_1547/ |          1/1          |      2302.65 (2302.65/2302.65) [0]       |              2 (2/2) [0]              |    12   |   46   |      2      |  685999177  |
| !+jupiter/graph_1548.txt | jupiter/graph_1548/ |          1/1          |      430.445 (430.445/430.445) [0]       |              3 (3/3) [0]              |    12   |   42   |      2      |  194646164  |
| !+jupiter/graph_1549.txt | jupiter/graph_1549/ |          1/1          |      1219.49 (1219.49/1219.49) [0]       |              2 (2/2) [0]              |    12   |   45   |      2      |  360580440  |
| !+jupiter/graph_1550.txt | jupiter/graph_1550/ |          1/1          |      47.5611 (47.5611/47.5611) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   20654274  |
| !+jupiter/graph_1551.txt | jupiter/graph_1551/ |          1/1          |      999.905 (999.905/999.905) [0]       |              2 (2/2) [0]              |    12   |   45   |      2      |  389559496  |
| !+jupiter/graph_1552.txt | jupiter/graph_1552/ |          1/1          |      2474.38 (2474.38/2474.38) [0]       |              2 (2/2) [0]              |    12   |   50   |      2      |  898878782  |
| !+jupiter/graph_1553.txt | jupiter/graph_1553/ |          1/1          |      3204.94 (3204.94/3204.94) [0]       |              3 (3/3) [0]              |    12   |   47   |      2      |  749738440  |
| !+jupiter/graph_1554.txt | jupiter/graph_1554/ |          1/1          |      63.1361 (63.1361/63.1361) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   14504396  |
| !+jupiter/graph_1556.txt | jupiter/graph_1556/ |          1/1          |      25.4251 (25.4251/25.4251) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   8411958   |
| !+jupiter/graph_1557.txt | jupiter/graph_1557/ |          1/1          |      1035.41 (1035.41/1035.41) [0]       |              3 (3/3) [0]              |    12   |   42   |      2      |  219029672  |
| !+jupiter/graph_1558.txt | jupiter/graph_1558/ |          1/1          |      951.919 (951.919/951.919) [0]       |              3 (3/3) [0]              |    12   |   44   |      2      |  336645257  |
| !+jupiter/graph_1559.txt | jupiter/graph_1559/ |          1/1          |      7.58069 (7.58069/7.58069) [0]       |              2 (2/2) [0]              |    12   |   33   |      2      |   3985555   |
| !+jupiter/graph_1561.txt | jupiter/graph_1561/ |          1/1          |      98.4912 (98.4912/98.4912) [0]       |              3 (3/3) [0]              |    12   |   37   |      2      |   43480827  |
| !+jupiter/graph_1562.txt | jupiter/graph_1562/ |          1/1          |      237.955 (237.955/237.955) [0]       |              3 (3/3) [0]              |    12   |   40   |      2      |   80631079  |
| !+jupiter/graph_1563.txt | jupiter/graph_1563/ |          1/1          |      379.965 (379.965/379.965) [0]       |              3 (3/3) [0]              |    12   |   41   |      2      |  134922126  |
| !+jupiter/graph_1564.txt | jupiter/graph_1564/ |          1/1          |      116.961 (116.961/116.961) [0]       |              2 (2/2) [0]              |    12   |   39   |      2      |   49683653  |
| !+jupiter/graph_1565.txt | jupiter/graph_1565/ |          1/1          |      90.8698 (90.8698/90.8698) [0]       |              3 (3/3) [0]              |    12   |   36   |      2      |   32495997  |
| !+jupiter/graph_1566.txt | jupiter/graph_1566/ |          1/1          |        90.736 (90.736/90.736) [0]        |              2 (2/2) [0]              |    12   |   38   |      2      |   43104270  |
| !+jupiter/graph_1568.txt | jupiter/graph_1568/ |          1/1          |      0.00107 (0.00107/0.00107) [0]       |              2 (2/2) [0]              |    12   |   53   |      2      |      2      |
| !+jupiter/graph_1569.txt | jupiter/graph_1569/ |          1/1          |      3533.92 (3533.92/3533.92) [0]       |              2 (2/2) [0]              |    12   |   49   |      2      |  1330753910 |
| !+jupiter/graph_1570.txt | jupiter/graph_1570/ |          1/1          |      3.01811 (3.01811/3.01811) [0]       |              3 (3/3) [0]              |    12   |   34   |      3      |   1732077   |
| !+jupiter/graph_1572.txt | jupiter/graph_1572/ |          1/1          |      133.378 (133.378/133.378) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   48561107  |
| !+jupiter/graph_1573.txt | jupiter/graph_1573/ |          1/1          |      1.50977 (1.50977/1.50977) [0]       |              3 (3/3) [0]              |    12   |   33   |      3      |    940142   |
| !+jupiter/graph_1579.txt | jupiter/graph_1579/ |          1/1          |      200.149 (200.149/200.149) [0]       |              2 (2/2) [0]              |    12   |   39   |      2      |   63729224  |
| !+jupiter/graph_1580.txt | jupiter/graph_1580/ |          1/1          |      1115.14 (1115.14/1115.14) [0]       |              3 (3/3) [0]              |    12   |   43   |      2      |  297981062  |
| !+jupiter/graph_1582.txt | jupiter/graph_1582/ |          1/1          |      229.487 (229.487/229.487) [0]       |              2 (2/2) [0]              |    12   |   40   |      2      |   90332695  |
| !+jupiter/graph_1583.txt | jupiter/graph_1583/ |          1/1          |     0.367314 (0.367314/0.367314) [0]     |              3 (3/3) [0]              |    12   |   34   |      3      |    191533   |
| !+jupiter/graph_1584.txt | jupiter/graph_1584/ |          1/1          |      207.628 (207.628/207.628) [0]       |              3 (3/3) [0]              |    12   |   38   |      2      |   57656448  |
| !+jupiter/graph_1585.txt | jupiter/graph_1585/ |          1/1          |      720.281 (720.281/720.281) [0]       |              2 (2/2) [0]              |    12   |   43   |      2      |  230159493  |
| !+jupiter/graph_1588.txt | jupiter/graph_1588/ |          1/1          |      962.116 (962.116/962.116) [0]       |              3 (3/3) [0]              |    12   |   43   |      2      |  256906800  |
| !+jupiter/graph_1589.txt | jupiter/graph_1589/ |          1/1          |      30.1583 (30.1583/30.1583) [0]       |              3 (3/3) [0]              |    12   |   34   |      2      |   11616816  |
| !+jupiter/graph_1591.txt | jupiter/graph_1591/ |          1/1          |      19271.9 (19271.9/19271.9) [0]       |              2 (2/2) [0]              |    12   |   60   |      2      |  6294517632 |
| !+jupiter/graph_1592.txt | jupiter/graph_1592/ |          1/1          |      17568.0 (17568.0/17568.0) [0]       |              2 (2/2) [0]              |    12   |   54   |      2      |  5107478870 |
| !+jupiter/graph_1593.txt | jupiter/graph_1593/ |          1/1          |      1921.75 (1921.75/1921.75) [0]       |              3 (3/3) [0]              |    12   |   44   |      2      |  413529398  |
| !+jupiter/graph_1594.txt | jupiter/graph_1594/ |          1/1          |      59.5709 (59.5709/59.5709) [0]       |              3 (3/3) [0]              |    12   |   35   |      2      |   18120041  |
| !+jupiter/graph_1595.txt | jupiter/graph_1595/ |          1/1          |      4510.13 (4510.13/4510.13) [0]       |              2 (2/2) [0]              |    12   |   50   |      2      |  1667718314 |
| !+jupiter/graph_1597.txt | jupiter/graph_1597/ |          1/1          |      1476.82 (1476.82/1476.82) [0]       |              2 (2/2) [0]              |    12   |   50   |      2      |  567434346  |
| !+jupiter/graph_1598.txt | jupiter/graph_1598/ |          1/1          |      1139.81 (1139.81/1139.81) [0]       |              2 (2/2) [0]              |    12   |   48   |      2      |  458950893  |
| !+jupiter/graph_1601.txt | jupiter/graph_1601/ |          1/1          |      595.805 (595.805/595.805) [0]       |              3 (3/3) [0]              |    12   |   42   |      2      |  231374890  |
| !+jupiter/graph_1602.txt | jupiter/graph_1602/ |          1/1          |      3288.26 (3288.26/3288.26) [0]       |              2 (2/2) [0]              |    12   |   54   |      2      |  1172661120 |
